journey_id;user_id;driver_id;start_lat;start_lon;end_lat;end_lon;driver_start_lat;driver_start_lon;distance;duration
ddda7d9d71d2000dcf144987a38d6912;de4eaca945c64dda33846e2fd2a23791;40187316352d2c03ddc19e9c8ad7c514;-1,209,625,889;-7,704,458,512;-1,210,730,988;-770,454,203;-1,210,573,728;-7,701,891,062;3600;416
ef1e90a3b3fd595da4162aac9544461a;699c76a8203348961730e0164a508243;ccfcfc81abe6485b505ba742749e6b8b;-1,202,303,314;-771,071,167;-1,201,118,088;-7,701,013,184;-1,210,249,687;-7,702,516,899;16920;1144
ef1e90a3b3fd595da4162aac95a37c1c;0a98cead98f3935ef3051e834a30419e;406921adcca37705ef527b4246bbbff5;-121,064,922;-770,389,698;-120,460,232;-770,333,279;-1,210,649,149;-7,703,899,984;9340;3783
ef1e90a3b3fd595da4162aac95c19a33;659fcfb728615b0996641d0399df43c5;c75c6643b92e4b184d71197e0ff9d34d;-121,250,427;-769,994,176;-121,131,458;-770,470,219;-12,113,085;-7,699,484,833;10990;2605
ddda7d9d71d2000dcf144987a3eaae27;4fe9f4a6c3f60759ef37f76e9ad9090a;3abce16ea601affbeae8f50584ce72ef;-120,977,155;-770,242,936;-120,975,142;-770,567,831;-1,210,557,447;-7,701,845,945;4330;176
ddda7d9d71d2000dcf144987a3ed5f30;f9960513c13c6a5a8ed5213fe386d103;ec84a73745199ff840ecafcb924383ad;-1,212,821,198;-7,701,315,308;-119,323,082;-7,706,997,681;-1,211,687,922;-7,700,716,496;25800;0
ddda7d9d71d2000dcf144987a3ed2748;3abce16ea601affbeae8f50584cdef8c;40187316352d2c03ddc19e9c8ad7c514;-12,091,879;-77,024,572;-12,024,053;-77,112,036;-1,208,487,579;-7,698,197,066;15410;1364
139c353f1b54511df60e64ab8e61335c;36c09cf37ce9cd241ffd160d17d243c9;3abce16ea601affbeae8f50584ce72ef;-1,210,640,717;-7,701,046,753;-1,213,095,856;-7,697,973,633;-1,210,300,216;-7,699,929,992;5100;1082
3b84f2c67cb26ff5df0ba0d79b66812a;ae06c34243f741e203e97c48eb62e6db;ec84a73745199ff840ecafcb924383ad;-12,098,176;-76,971,417;-121,471,654;-770,126,581;-1,209,844,708;-7,697,141,647;2640;279
752fe715939b0ce633cff67fc80c027b;d6d916f7489aba2e893781969dded88c;ec84a73745199ff840ecafcb924383ad;-121,324,684;-770,121,744;-121,126,007;-770,139,808;-1,213,434,577;-7,700,948,238;3270;583
ddda7d9d71d2000dcf144987a38cfe00;0234eb5f7e99d581c72052f0a86bdd4a;b66c43e298753a3d39220e53008a1eb8;-1,202,357,101;-771,111,145;-1,206,347,656;-7,705,966,187;-1,203,522,843;-7,704,872,176;9850;170
e346d061461f894d15f57d3be0b13df7;15c2795f9994744f8ffef0a4ba8c08d7;40187316352d2c03ddc19e9c8ad7c514;-1,222,714,615;-7,697,885,132;-121,084,671;-7,704,602,051;-1,210,039,293;-7,700,836,757;17150;385
f770f28ccfb1df8d15e3de8af5668f40;b7dea45c3cc92b9efd5a4905e69fa8a1;406921adcca37705ef527b4246bbbff5;-1,205,035,019;-7,703,335,571;-1,208,786,392;-7,696,932,983;-120,962,136;-7,702,152,617;12660;142
fc2989f6dced9101f9f8ba9f5f153865;6e168888d1ec73590b7ea3715487eec4;b66c43e298753a3d39220e53008a1eb8;-1,212,601,089;-7,702,026,367;-1,207,840,347;-769,367,981;-1,207,377,099;-7,703,070,529;13950;727
e346d061461f894d15f57d3be09120f6;39ec1ffa2e126b1691f97fef3e369d04;ec84a73745199ff840ecafcb924383ad;-121,248,984;-7,703,382,276;-1,206,767,993;-77,033,749;-1,211,417,556;-7,703,737,736;9970;226
fc2989f6dced9101f9f8ba9f5f137c71;cf3a94138caddceb3209e47236122257;40187316352d2c03ddc19e9c8ad7c514;-121,057,295;-770,323,697;-121,416,667;-770,166,667;-1,210,556,643;-7,703,919,272;5650;266
8953bc62ee9e12ced47938b951a9cc1d;0a98cead98f3935ef3051e834a30419e;406921adcca37705ef527b4246bbbff5;-121,064,922;-770,389,698;-121,005,158;-769,931,074;-1,213,195,777;-7,702,347,513;39340;10278
3940c5deebe7e520fc4657e58316cd0f;699c76a8203348961730e0164a508243;ab581e277813d5d9ff98d03b1c96a13f;-1,201,689,911;-7,701,141,357;-1,206,081,772;-7,704,211,426;-1,204,708,835;-7,702,914,263;8510;2319
ddda7d9d71d2000dcf144987a367db2c;dd91e131888064bf7df3ce08f3d8fd94;ccfcfc81abe6485b505ba742749e6b8b;-1,206,931,696;-7,696,854,685;-1,213,365,076;-7,702,936,158;-1,206,769,425;-7,696,726,697;14130;449
ddda7d9d71d2000dcf144987a30a44ab;8e37a68fab5f31a5e2c1b5f77c6bb9e5;406921adcca37705ef527b4246bbbff5;-1,209,499;-77,038,236;-12,024,053;-77,112,036;-1,213,195,119;-7,702,345,569;14050;467
fc2989f6dced9101f9f8ba9f5f147437;649d38ea6680a3f6ee4a4b734f680204;ec84a73745199ff840ecafcb924383ad;-1,210,782,242;-7,704,107,666;-1,210,774,612;-7,704,544,067;-1,211,419,702;-770,373,559;1220;31
8953bc62ee9e12ced47938b951d06944;0756e1a1be3313a1a223bc6eb8480ff9;406921adcca37705ef527b4246bbbff5;-121,107,487;-769,884,543;-12,161,763;-77,022,982;-1,211,805,085;-7,698,927,118;10110;802
c33190c62b54c3c98be5a62fcfe96806;ca5f041e0b807120714a6e4616154d37;b66c43e298753a3d39220e53008a4325;-120,883,087;-769,562,228;-121,053,457;-769,757,211;-1,208,772,981;-7,695,680,711;22290;920
45402010b8b6d07be570c2f37cf95908;ae06c34243f741e203e97c48eb62e6db;b66c43e298753a3d39220e53008a4325;-120,988,425;-769,706,896;-12,15;-770,166,667;-1,209,869,671;-7,697,107,168;3121;107
ddda7d9d71d2000dcf144987a38f68f5;f622a9397b85b5c9c0ef938c5d7dc61c;3abce16ea601affbeae8f50584ce72ef;-12,098,176;-76,971,417;-120,644,393;-769,601,217;-1,209,844,489;-7,697,137,086;3990;16
ddda7d9d71d2000dcf144987a3ecf081;f622a9397b85b5c9c0ef938c5d7dc61c;40187316352d2c03ddc19e9c8ad7c514;-12,098,176;-76,971,417;-120,644,393;-769,601,217;-1,209,844,123;-7,697,139,783;2820;2534
2da8ac5b892d26024148284682710e9d;3d68e1172f35c1fbd06db5a1bc1425d0;40187316352d2c03ddc19e9c8ad7c514;-1,208,681,107;-7,696,313,477;-121,005,249;-7,703,851,318;-1,211,248,355;-7,702,758,707;11000;61
443ccdfd1345a761a544f8cf42b11f9c;67a8e0fe666e643895763798a14785bb;ec84a73745199ff840ecafcb924383ad;-1,211,116,791;-7,703,942,871;-121,124,649;-7,699,282,837;-1,211,421,847;-7,703,737,736;5070;866
e346d061461f894d15f57d3be0b164dd;a479cdd4f9c8127e0f521fdf5d7952de;ab581e277813d5d9ff98d03b1c96a13f;-121,611,791;-7,702,147,689;-1,211,266,408;-7,698,459,115;-1,210,442,553;-7,700,368,158;12450;108
e346d061461f894d15f57d3be0917c7f;2f1882c87731970df63e69d4bc229c56;40187316352d2c03ddc19e9c8ad7c514;-1,212,785,721;-7,701,367,188;-1,208,988,571;-7,693,505,859;-1,211,587,011;-7,703,545,654;14560;317
e346d061461f894d15f57d3be0f3b90e;85beef0c795e5e4cacf4aa4058c16b01;ec84a73745199ff840ecafcb924383ad;-1,211,942,291;-7,701,165,771;-1,211,798,859;-7,699,902,344;-1,210,955,143;-7,703,615,427;2520;210
e346d061461f894d15f57d3be0f38461;ff1cb10b9edf79369742a37ce5d5f898;ab581e277813d5d9ff98d03b1c96a13f;-1,211,280,865;-7,697,923,109;-1,210,700,861;-7,699,777,387;-1,210,470,642;-7,700,330,768;2730;612
e013d5709301badd8c2f27b00110d7a6;ae06c34243f741e203e97c48eb42017b;ec84a73745199ff840ecafcb924383ad;-120,984,162;-76,975,669;-120,777,778;-769,111,111;-1,209,844,708;-769,713,521;2130;9
f1e4317f2c17991dd90d1cd17a5f5fb6;ae06c34243f741e203e97c48eb42017b;ec84a73745199ff840ecafcb924383ad;-120,984,162;-76,975,669;-120,777,778;-769,111,111;-1,209,896,207;-7,696,888,447;8280;119
a6e130e83c69a7b3f63afc5fe1369496;e1332f68e81526e498e4d84523390d76;ec84a73745199ff840ecafcb924383ad;-120,987,587;-7,703,399,658;-1,209,430,313;-770,246,582;-1,209,991,693;-770,377,636;3650;915
b3aac4c061a4b53c4ac88b23e456eada;86aa09456b63a2a25e0097c55203cb59;ab581e277813d5d9ff98d03b1c96a13f;-1,210,511,017;-7,704,559,326;-1,208,663,177;-7,699,130,249;-1,210,718,161;-7,704,616,885;7750;0
e013d5709301badd8c2f27b001f609ca;68fe4d0ad82cc2d715d131953336f6d0;ccfcfc81abe6485b505ba742749e6b8b;-12,092,616;-7,702,849,992;-1,214,173,154;-7,701,361,131;-120,938,764;-7,703,068,569;6660;154
f1e4317f2c17991dd90d1cd17a5ed34e;3abce16ea601affbeae8f50584cdef8c;ccfcfc81abe6485b505ba742749e6b8b;-120,759,255;-769,538,639;-12,091,879;-77,024,572;-1,208,251,761;-7,696,873,096;9250;1591
e2d24a563adf7197012d18d678258e96;2567bce44b7b5ec0fa4311c5b2651508;406921adcca37705ef527b4246bbbff5;-121,054,616;-770,440,214;-120,914,741;-770,270,012;-1,210,570,162;-7,704,413,267;8250;2812
f1e4317f2c17991dd90d1cd17ae30c2e;55a921582f7b88ef61a3d8e24f502205;40187316352d2c03ddc19e9c8ad7c514;-1,212,142,181;-769,906,311;-1,209,782,791;-7,701,931,763;-1,212,127,304;-7,699,057,007;5190;300
2491e8ef18414290b218fb0998916536;d7b4f64833fdc9f6cebfc49e76dc06eb;ab581e277813d5d9ff98d03b1c96a13f;-1,208,277,056;-7,690,158,382;-1,211,260,344;-7,700,271,484;-1,208,495,558;-7,692,182,934;14010;325
1d743f8d27f55f35868cd3c665453c1f;88a0d8a123b3c1b2f39bec89da5567a1;ccfcfc81abe6485b505ba742749e6b8b;-1,212,514,877;-7,703,384,399;-1,214,308,167;-7,700,195,313;-1,211,156,047;-7,699,847,901;5800;301
b15e733b2e1acf05c2f94b2df687a34e;68fe4d0ad82cc2d715d13195333715ae;406921adcca37705ef527b4246bbbff5;-121,198,424;-770,302,427;-120,777,778;-769,111,111;-1,212,571,815;-7,702,823,781;12270;811
a6e130e83c69a7b3f63afc5fe1bcb5f0;68fe4d0ad82cc2d715d13195333715ae;406921adcca37705ef527b4246bbbff5;-120,777,778;-769,111,111;-121,175;-770,430,556;-1,208,988,158;-7,694,950,777;11200;157
d714d3665aaaf6f748ce2d52f48b6cf3;55a921582f7b88ef61a3d8e24f502205;ec84a73745199ff840ecafcb924383ad;-1,209,751,129;-7,702,084,351;-121,021,347;-7,697,265,625;-1,209,588,341;-7,702,976,838;7590;126
d714d3665aaaf6f748ce2d52f48ba101;88a0d8a123b3c1b2f39bec89da5567a1;40187316352d2c03ddc19e9c8ad7c514;-1,212,557,602;-7,703,372,192;-1,202,683,258;-771,050,415;-1,213,102,088;-7,702,676,408;10210;1886
e2ad603fb7e1d90844afe3ae6bd1439e;3acdf931da6e30a04a9096ef553b3be8;406921adcca37705ef527b4246bbbff5;-1,210,614,777;-7,697,463,989;-120,219,841;-771,065,979;-1,213,093,056;-7,702,347,455;26830;214
f1e4317f2c17991dd90d1cd17ae1e6f2;caa7a1b7f11b99895d9991c3635fd51d;ab581e277813d5d9ff98d03b1c96a13f;-121,108,284;-769,838,562;-1,206,862,259;-7,707,815,552;-1,210,428,966;-7,700,183,318;17820;191
91ace458f877ac65d28e93559c8ead55;e1332f68e81526e498e4d84523390d76;3abce16ea601affbeae8f50584ce72ef;-120,987,587;-7,703,399,658;-1,209,430,313;-770,246,582;-1,210,533,142;-7,703,805,542;2870;433
3a7612ec4e3d410575e2c428b0a8c2cd;4fe9f4a6c3f60759ef37f76e9ad9090a;40187316352d2c03ddc19e9c8ad7c514;-120,977,155;-770,242,936;-120,975,142;-770,567,831;-12,120,432;-7,701,493,945;4610;100
91ace458f877ac65d28e93559c8d2aef;fcd227e0f32f6f3a6d0d4d8de188785b;b66c43e298753a3d39220e53008a1eb8;-1,206,196,594;-769,621,582;-1,211,805,725;-7,698,071,289;-1,207,210,661;-7,695,772,784;7640;1806
91ace458f877ac65d28e93559ccec73e;4c37542f88f6bc6fb2465a93be210506;b66c43e298753a3d39220e53008a1eb8;-1,213,161,469;-7,701,861,572;-1,213,008,118;-7,697,381,592;-1,211,685,299;-7,704,488,801;5290;625
e49eb2cdf4d249c5eba673cb800c5d44;abb8a5727fb8c8fae10cd1b24ed6dc80;ec84a73745199ff840ecafcb924383ad;-120,740,011;-769,578,826;-121,324,599;-770,222,712;-1,212,284,446;-7,699,890,375;14520;0
e49eb2cdf4d249c5eba673cb800cd739;406921adcca37705ef527b4246c1370e;c75c6643b92e4b184d71197e0ff9d34d;-120,947,118;-77,036,629;-120,976,138;-770,183,927;-1,209,451,167;-7,703,795;6630;39
e49eb2cdf4d249c5eba673cb800d385f;e1332f68e81526e498e4d84523390d76;c814db2127582cf95dea1f74f4337bc0;-1,209,430,313;-770,246,582;-1,209,839,249;-7,703,323,364;-1,210,895,171;-7,701,471,502;2140;768
e49eb2cdf4d249c5eba673cb802f5b5f;16cbe35db7fff70fbc8251b4cdc843b1;ab581e277813d5d9ff98d03b1c96a13f;-1,205,907,328;-771,293,493;-1,206,531,304;-7,696,198,113;-1,205,998,008;-7,713,587,624;19170;1650
443ccdfd1345a761a544f8cf42cef29a;d7b4f64833fdc9f6cebfc49e76dc06eb;ab581e277813d5d9ff98d03b1c96a13f;-1,211,796,311;-7,699,469,302;-120,829,076;-7,690,129,716;-121,046,888;-770,058,375;14100;415
443ccdfd1345a761a544f8cf42d00aa0;ae06c34243f741e203e97c48eb62e6db;3abce16ea601affbeae8f50584ce72ef;-12,098,176;-76,971,417;-12,105,472;-77,018,854;-1,209,833,312;-7,697,130,151;6780;148
e49eb2cdf4d249c5eba673cb800d7252;ae06c34243f741e203e97c48eb42017b;ec84a73745199ff840ecafcb924383ad;-120,984,162;-76,975,669;-121,513,889;-76,97;-1,210,227,728;-7,697,911,978;10190;262
f1e4317f2c17991dd90d1cd17a5ee067;58af3d0a68980e98b9cc7d5383efaf69;406921adcca37705ef527b4246bbbff5;-1,214,231,269;-7,702,478,506;-12,019,468;-7,710,776,791;-1,213,413,911;-7,702,666,922;20020;0
f1e4317f2c17991dd90d1cd17a5f9ae2;c018a9209a2d912f820dc82db60b1354;40187316352d2c03ddc19e9c8ad7c514;-1,211,494,064;-770,425,415;-1,209,623,337;-7,703,659,058;-1,211,515,045;-7,704,260,254;2530;683
91ace458f877ac65d28e93559c69efaf;e1332f68e81526e498e4d84523390d76;c814db2127582cf95dea1f74f4337bc0;-1,209,839,249;-7,703,323,364;-1,209,430,313;-770,246,582;-1,209,907,967;-770,396,068;2770;745
e49eb2cdf4d249c5eba673cb803014fa;ae06c34243f741e203e97c48eb62c195;ec84a73745199ff840ecafcb924383ad;-120,941,755;-770,277,643;-121,001,145;-769,696,194;-1,209,970,236;-7,703,242,064;9490;429
91ace458f877ac65d28e93559ccd7ae0;4c37542f88f6bc6fb2465a93be210506;ab581e277813d5d9ff98d03b1c96a13f;-1,213,158,417;-7,701,876,831;-1,210,564,804;-7,697,537,231;-1,213,196,916;-7,702,491,444;7720;891
e49eb2cdf4d249c5eba673cb8076a00a;3be1b88e643c8869489043490dc60278;c75c6643b92e4b184d71197e0ff9d34d;-120,934,878;-769,979,925;-121,131,778;-770,380,724;-12,095,975;-76,973,625;11810;449
c4a68319b56f162b8669a5622a39a304;55a921582f7b88ef61a3d8e24f502205;c75c6643b92e4b184d71197e0ff9d34d;-1,209,444,809;-769,921,875;-1,212,163,162;-7,699,017,334;-1,209,542,667;-7,700,894,667;3610;475
e346d061461f894d15f57d3be090dbb2;f78d50ea4f0c83a4a302d9fa8220c654;406921adcca37705ef527b4246bbbff5;-1,211,600,876;-7,703,897,095;-1,212,604,523;-7,703,521,729;-1,211,588,094;-7,703,887,822;1590;0
358741ec2409c505c4545c38660c3a68;d9d3d81deef80d665fb0358ddef430b0;ec84a73745199ff840ecafcb924383ad;-1,210,203,785;-7,704,511,151;-1,210,597,861;-7,703,711,651;-1,211,058,178;-7,703,438,416;2030;121
44486c2023a74db1abe6c19e3ceacf38;55a921582f7b88ef61a3d8e24f502205;1577e80ebfeb851767e6012382449efc;-1,212,158,203;-7,699,050,903;-1,209,747,314;-7,702,078,247;-1,211,141,238;-7,700,244,224;5774;575
91ace458f877ac65d28e93559c69e1b5;3a2679f650632d8bba988f75e7227ab8;3bf29409837105b97d9548014095defd;-120,859,638;-770,438,911;-121,642,036;-770,243,767;-120,459,469;-7,704,287,235;12810;287
91ace458f877ac65d28e93559cce3cdf;8e37a68fab5f31a5e2c1b5f77c6bb9e5;ab581e277813d5d9ff98d03b1c96a13f;-121,116,173;-76,974,253;-121,169,088;-770,339,006;-1,211,573,863;-7,697,604,251;7840;1159
91ace458f877ac65d28e93559ccf40df;88a0d8a123b3c1b2f39bec89da7c8817;ccfcfc81abe6485b505ba742749e6b8b;-1,211,750,031;-7,704,302,979;-120,194,664;-7,710,775,757;-1,211,694,843;-7,703,080,185;16680;524
e49eb2cdf4d249c5eba673cb800cdebc;8e37a68fab5f31a5e2c1b5f77c6bb9e5;b66c43e298753a3d39220e53008a1eb8;-121,169,088;-770,339,006;-121,116,173;-76,974,253;-1,210,036,442;-7,705,715,464;7320;877
e49eb2cdf4d249c5eba673cb8076ca0a;8e37a68fab5f31a5e2c1b5f77c6bb9e5;406921adcca37705ef527b4246bbbff5;-121,169,088;-770,339,006;-121,116,173;-76,974,253;-1,212,027,012;-7,703,706,413;6850;1371
e49eb2cdf4d249c5eba673cb80779210;1e639fc120efea2675ac138ebeac4c2f;40187316352d2c03ddc19e9c8ad7c514;-121,192,177;-770,413,569;-12,024,053;-77,112,036;-1,211,700,433;-7,703,022,447;16830;1107
c4a68319b56f162b8669a5622a1a591a;851e424ed81e136e7e8c4b9ab0a84dd9;ccfcfc81abe6485b505ba742749e61aa;-1,211,061,859;-7,698,370,361;-1,208,283,997;-7,705,172,729;-1,207,954,809;-7,707,714,557;13990;0
05de4cb7954e0e314717cd45b588c0de;d2f1475850c213560abdec5deae2dc97;b66c43e298753a3d39220e53008a4325;-12,097,387;-770,340,514;-120,948,156;-767,567,368;-1,209,889,941;-7,697,580,299;13180;444
907522d32401bb680884a74db75747c3;380890d3043421087f00b3ca9a1c70da;c75c6643b92e4b184d71197e0ff9d34d;-1,210,306,549;-7,704,785,156;-1,210,867,691;-7,703,540,039;-1,209,173,167;-77,070,485;2770;4167
7b894f8002c2ab22f7c385ddb3cbb971;86aa09456b63a2a25e0097c5520497ec;ab581e277813d5d9ff98d03b1c96a13f;-1,209,623,718;-7,703,656,006;-1,208,364,868;-7,697,079,468;-1,210,463,429;-7,703,586,695;8420;577
c4a68319b56f162b8669a5622a1aa965;68fe4d0ad82cc2d715d131953312673c;ab581e277813d5d9ff98d03b1c96a13f;-1,208,477,783;-7,699,606,323;-1,211,948,395;-7,703,024,292;-1,210,441,538;-770,033,661;8560;0
c4a68319b56f162b8669a5622a5bf588;dc7dea8e8925d870ca8823a44ebf1996;56f59b58bcbbd1cdabc3652e713134c2;-1,211,230,469;-7,698,513,794;-1,209,717,941;-7,702,252,197;-1,212,596,207;-7,698,678,665;5950;250
c4a68319b56f162b8669a5622a7a4fb6;f9960513c13c6a5a8ed5213fe386d103;b66c43e298753a3d39220e53008a1eb8;-1,212,822,342;-7,701,318,359;-1,201,942,444;-7,706,335,449;-1,213,158,687;-7,703,016,454;16440;712
a8bcf2fd1f8604fe133486cd22481098;86aa09456b63a2a25e0097c55220cd9a;b66c43e298753a3d39220e53008a1eb8;-1,206,874,084;-7,707,818,604;-1,209,653,091;-7,703,677,368;-1,208,196,779;-7,707,000,879;8570;446
c4a68319b56f162b8669a5622a5cccb6;d2f1475850c213560abdec5deae2dc97;ab581e277813d5d9ff98d03b1c96a13f;-121,312,315;-769,888,613;-120,947,118;-77,036,629;-1,211,653,406;-769,964,736;10780;949
a89e50234bb6c1a61101ba24c41ff791;d714d3665aaaf6f748ce2d52f48b4321;c814db2127582cf95dea1f74f4337bc0;-1,209,243,774;-770,241,394;-12,096,138;-7,703,683,472;-1,211,581,494;-770,337,651;1870;0
7b894f8002c2ab22f7c385ddb3eb9429;b7dea45c3cc92b9efd5a4905e67f4511;40187316352d2c03ddc19e9c8ad7c514;-1,202,287,292;-7,710,903,931;-120,892,601;-7,697,192,383;-1,202,126,349;-7,710,746,326;24110;1644
7b894f8002c2ab22f7c385ddb3cb7da9;65b6f3b7075270499ddd0f1dc10f9ac6;c814db2127582cf95dea1f74f4337bc0;-1,211,255,853;-7,703,871,075;-121,285,438;-77,024,833;-1,210,769,633;-7,705,959,533;4160;160
7b894f8002c2ab22f7c385ddb3ea9fda;88a0d8a123b3c1b2f39bec89da5567a1;ec84a73745199ff840ecafcb924383ad;-1,212,514,877;-7,703,384,399;-1,209,523,773;-770,531,311;-1,210,567,252;-7,701,881,971;6520;212
ddda7d9d71d2000dcf144987a3ec88d7;86aa09456b63a2a25e0097c55225713a;406921adcca37705ef527b4246bbbff5;-121,175;-770,430,556;-12,024,053;-77,112,036;-121,320,275;-7,702,349,165;15440;828
c8c9f598349c542210a4ea5e8a113e84;e84fda9c5df33f03c89b6923c3650564;3abce16ea601affbeae8f50584ce72ef;-1,211,371,231;-7,699,310,303;-1,210,821,915;-7,702,581,787;-1,211,432,744;-7,699,275,768;4680;112
c8c9f598349c542210a4ea5e8a1131d7;65b6f3b7075270499ddd0f1dc10f9ac6;406921adcca37705ef527b4246bbbff5;-1,212,871,687;-7,702,470,962;-1,211,284,274;-7,703,906,681;-1,213,197,172;-7,702,368,669;3700;336
ee51bb9d3c2cab5732d12b7115aa97bc;86aa09456b63a2a25e0097c5520497ec;ec84a73745199ff840ecafcb924383ad;-1,207,827,759;-7,692,248,535;-1,209,623,718;-7,703,656,006;-1,214,776,588;-7,698,626,234;15910;4452
574240167ccb45d390986aae2611bf27;8d7a255716cbbbbf448c696c69370f2d;c814db2127582cf95dea1f74f4337bc0;-1,214,584,674;-7,702,552,132;-1,212,911,219;-7,703,300,301;-1,211,969,629;-7,703,990,595;5540;0
c8c9f598349c542210a4ea5e8acad438;86aa09456b63a2a25e0097c55203cb59;b66c43e298753a3d39220e53008a4325;-1,208,663,177;-7,699,130,249;-1,210,511,017;-7,704,559,326;-1,208,889,244;-7,697,214,166;10000;2092
3f33a8c7d52ab10ce75d128c01b0792c;8ed36e0e9dbf62743c06c09e5f7c1835;40187316352d2c03ddc19e9c8ad7c514;-1,210,523,987;-7,703,790,283;-1,209,437,943;-7,702,130,127;-1,210,187,479;-7,703,592,662;3490;1423
c8c9f598349c542210a4ea5e8aad8018;ae06c34243f741e203e97c48eb62e6db;c814db2127582cf95dea1f74f4337bc0;-12,098,176;-76,971,417;-121,005,158;-769,931,074;-1,210,096,103;-7,701,358,366;3820;1021
3f33a8c7d52ab10ce75d128c012d51e1;e84fda9c5df33f03c89b6923c3650564;b66c43e298753a3d39220e53008a4325;-1,210,821,915;-7,702,581,787;-1,211,371,231;-7,699,310,303;-1,210,187,482;-7,701,409,457;4940;525
3f33a8c7d52ab10ce75d128c016b310c;a479cdd4f9c8127e0f521fdf5d7a7fa0;40187316352d2c03ddc19e9c8ad7c514;-1,213,114,929;-7,702,828,979;-1,215,751,648;-7,702,288,818;-1,213,127,136;-7,702,832,031;3090;595
f336eba81afec1cb887ec4c702eb3fe0;a479cdd4f9c8127e0f521fdf5d7a7fa0;b66c43e298753a3d39220e53008a4325;-1,215,402,603;-7,702,316,284;-1,209,933,472;-7,703,048,706;-1,212,225,277;-7,701,538,608;4870;164
fd923911608f7df9c05eb9fc47fe49ef;86aa09456b63a2a25e0097c55203cb59;ec84a73745199ff840ecafcb924383ad;-1,210,511,017;-7,704,559,326;-1,209,605,408;-7,703,701,782;-1,211,150,408;-7,704,870,701;3090;831
87cf80ef9d84f628f95fb83feaaec904;ded01e648ddbeb109e0b377479b816be;3abce16ea601affbeae8f50584ce72ef;-1,213,010,737;-7,698,597,316;-1,214,586,444;-7,702,275,697;-121,301,244;-769,859,767;6000;137
87cf80ef9d84f628f95fb83fea157181;ae06c34243f741e203e97c48eb62e6db;c75c6643b92e4b184d71197e0ff9d34d;-12,098,176;-76,971,417;-12,114,035;-770,380,318;-1,209,749,333;-76,971,105;9090;1362
44e58efbe111dd02df7b89eb16da0537;ca5f041e0b807120714a6e4616154d37;b66c43e298753a3d39220e53008a1eb8;-121,119,885;-770,421,344;-121,053,457;-769,757,211;-121,105,928;-7,704,591,466;8430;746
8953bc62ee9e12ced47938b951abf05b;86aa09456b63a2a25e0097c55225713a;406921adcca37705ef527b4246bbbff5;-12,024,053;-77,112,036;-121,175;-770,430,556;-120,799,227;-7,707,565,575;19350;412
c8c9f598349c542210a4ea5e8aac7e0c;3a2679f650632d8bba988f75e7227ab8;b66c43e298753a3d39220e53008a4325;-120,859,638;-770,438,911;-121,642,036;-770,243,767;-120,920,685;-7,703,184,041;13390;58
c8c9f598349c542210a4ea5e8a109ec5;68fe4d0ad82cc2d715d131953336d717;406921adcca37705ef527b4246bbbff5;-121,198,424;-770,302,427;-120,460,232;-770,333,279;-1,213,212,054;-77,023,136;11090;1045
c8c9f598349c542210a4ea5e8aac967c;8e37a68fab5f31a5e2c1b5f77c6bb9e5;b66c43e298753a3d39220e53008a4325;-120,941,755;-770,277,643;-121,015,945;-769,392,583;-1,213,109,573;-7,702,837,108;3220;490
e1b5a14977e84b1900b5b69e040ba8cc;a6d2256140cd16b2b9d85052b3715824;ccfcfc81abe6485b505ba742749e61aa;-1,213,030,797;-7,697,084,315;-1,209,660,443;-7,703,597,959;-1,211,941,787;-7,697,605,977;13370;296
f1e4317f2c17991dd90d1cd17a5ddf6e;f5d8892d01ee8da1a2a3d01347d709b1;406921adcca37705ef527b4246bbbff5;-12,024,053;-77,112,036;-121,169,187;-769,797,711;-1,201,870,719;-7,710,728,134;1750;8460
f336eba81afec1cb887ec4c702902481;d69674eb058aac145b2404c45d39a7d5;3abce16ea601affbeae8f50584ce72ef;-120,962,221;-769,486,409;-121,079,978;-769,769,345;-1,209,857,389;-7,696,925,284;5400;0
f336eba81afec1cb887ec4c702ec2a39;15c2795f9994744f8ffef0a4ba095708;b66c43e298753a3d39220e53008a4325;-1,210,956,955;-7,703,890,991;-121,020,813;-7,701,376,343;-1,212,138,884;-770,166,772;3950;271
fd923911608f7df9c05eb9fc47ff1fc2;0a98cead98f3935ef3051e834a30419e;b66c43e298753a3d39220e53008a1eb8;-121,064,922;-770,389,698;-121,513,057;-769,552,481;-1,210,786,601;-7,703,521,633;10670;9911
a8c74399632ec313e9e79e1a3052ecd9;e84fda9c5df33f03c89b6923c3650564;b66c43e298753a3d39220e53008a1eb8;-1,210,821,915;-7,702,581,787;-1,211,371,231;-7,699,310,303;-1,209,558,137;-7,706,131,853;4100;445
b29a1d305204236814667bb1c1e54b08;fb0d4b4909399b00f448f4c25c36da8a;ccfcfc81abe6485b505ba742749e61aa;-1,211,118,698;-7,704,199,219;-1,210,203,171;-7,696,411,133;-1,212,719,067;-7,703,428,584;11130;220
443ccdfd1345a761a544f8cf426e9b73;86aa09456b63a2a25e0097c55203bbfb;40187316352d2c03ddc19e9c8ad7c514;-1,209,593,582;-7,703,756,714;-1,210,539,246;-7,698,446,655;-1,209,644,318;-7,703,677,368;8590;1046
